Date,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2010-04-21 00:00:00+00:00,7.809438705444336,9.257857322692871,9.29464340209961,9.133213996887207,9.242856979370117,982391200
2010-04-22 00:00:00+00:00,8.027859687805176,9.516785621643066,9.526785850524902,9.149999618530273,9.222857475280762,793424800
2010-04-23 00:00:00+00:00,8.15921401977539,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081543,796955600
2010-04-26 00:00:00+00:00,8.119140625,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800
2010-04-27 00:00:00+00:00,7.894394874572754,9.35857105255127,9.565713882446289,9.304286003112793,9.545356750488281,709343600
2010-04-28 00:00:00+00:00,7.8811421394348145,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400
2010-04-29 00:00:00+00:00,8.093233108520508,9.59428596496582,9.64285659790039,9.357500076293945,9.393570899963379,558840800
2010-04-30 00:00:00+00:00,7.865774631500244,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564453,542463600
2010-05-03 00:00:00+00:00,8.02424430847168,9.512499809265137,9.567143440246582,9.388570785522461,9.422857284545898,454342000
2010-05-04 00:00:00+00:00,7.79317045211792,9.238571166992188,9.403214454650879,9.16964340209961,9.38892936706543,723819600
2010-05-05 00:00:00+00:00,7.71212911605835,9.142499923706055,9.21928596496582,8.883213996887207,9.036786079406738,883103200
2010-05-06 00:00:00+00:00,7.418694972991943,8.79464340209961,9.223214149475098,7.1160712242126465,9.065357208251953,1285860800
2010-05-07 00:00:00+00:00,7.1056809425354,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400
2010-05-10 00:00:00+00:00,7.651875972747803,9.071070671081543,9.094642639160156,8.876070976257324,8.9375,984306400
2010-05-11 00:00:00+00:00,7.728098392486572,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800
2010-05-12 00:00:00+00:00,7.895905494689941,9.360357284545898,9.397500038146973,9.239286422729492,9.258570671081543,654379600
2010-05-13 00:00:00+00:00,7.7835307121276855,9.227143287658691,9.464285850524902,9.157142639160156,9.400713920593262,599712400
2010-05-14 00:00:00+00:00,7.646757125854492,9.0649995803833,9.15999984741211,8.910714149475098,9.1128568649292,759362800
2010-05-17 00:00:00+00:00,7.658804893493652,9.079285621643066,9.149286270141602,8.846785545349121,9.096428871154785,762834800
2010-05-18 00:00:00+00:00,7.60276985168457,9.012857437133789,9.233928680419922,8.937856674194336,9.177857398986816,782678400
2010-05-19 00:00:00+00:00,7.481658458709717,8.869285583496094,9.032856941223145,8.744643211364746,8.910714149475098,1025726800
2010-05-20 00:00:00+00:00,7.1629228591918945,8.491429328918457,8.708929061889648,8.436071395874023,8.638570785522461,1282915200
2010-05-21 00:00:00+00:00,7.300300598144531,8.65428638458252,8.73214340209961,8.262499809265137,8.3149995803833,1223891200
2010-05-24 00:00:00+00:00,7.434058666229248,8.812856674194336,8.960714340209961,8.795000076293945,8.831428527832031,754238800
2010-05-25 00:00:00+00:00,7.387668132781982,8.757857322692871,8.812856674194336,8.470000267028809,8.548213958740234,1048006400
2010-05-26 00:00:00+00:00,7.354224681854248,8.71821403503418,9.004643440246582,8.70535659790039,8.931428909301758,850654000
2010-05-27 00:00:00+00:00,7.632591724395752,9.048213958740234,9.067500114440918,8.896785736083984,8.949999809265137,666282400
2010-05-28 00:00:00+00:00,7.738945007324219,9.174285888671875,9.264286041259766,9.048213958740234,9.26392936706543,815614800
2010-06-01 00:00:00+00:00,7.857943534851074,9.315357208251953,9.497857093811035,9.248571395874023,9.274642944335938,876472800
2010-06-02 00:00:00+00:00,7.951938152313232,9.426786422729492,9.45714282989502,9.297499656677246,9.447856903076172,688548000
2010-06-03 00:00:00+00:00,7.92693567276001,9.397143363952637,9.483928680419922,9.3003568649292,9.47071361541748,650106800
2010-06-04 00:00:00+00:00,7.711228847503662,9.14142894744873,9.353570938110352,9.093929290771484,9.221785545349121,758304400
2010-06-07 00:00:00+00:00,7.559991359710693,8.962142944335938,9.255356788635254,8.948213577270508,9.224642753601074,886942000
2010-06-08 00:00:00+00:00,7.51148796081543,8.904643058776855,9.064286231994629,8.773214340209961,9.044285774230957,1000770400
2010-06-09 00:00:00+00:00,7.326807975769043,8.685713768005371,8.996429443359375,8.660357475280762,8.981071472167969,854630000
2010-06-10 00:00:00+00:00,7.547038555145264,8.946785926818848,8.963570594787598,8.649999618530273,8.744285583496094,776356000
2010-06-11 00:00:00+00:00,7.637418746948242,9.053929328918457,9.066429138183594,8.834643363952637,8.865357398986816,545759200
2010-06-14 00:00:00+00:00,7.660614490509033,9.081428527832031,9.255356788635254,9.071785926818848,9.14142894744873,602960400
2010-06-15 00:00:00+00:00,7.823598861694336,9.274642944335938,9.280357360839844,9.125,9.130000114440918,585074000
2010-06-16 00:00:00+00:00,8.051358222961426,9.54464340209961,9.5625,9.30821418762207,9.324999809265137,783678000
2010-06-17 00:00:00+00:00,8.190544128417969,9.709643363952637,9.746429443359375,9.625,9.664285659790039,872855200
2010-06-18 00:00:00+00:00,8.256821632385254,9.788213729858398,9.821429252624512,9.693571090698242,9.723214149475098,784621600
2010-06-21 00:00:00+00:00,8.139325141906738,9.64892864227295,9.964642524719238,9.59749984741211,9.917499542236328,776490400
2010-06-22 00:00:00+00:00,8.25019359588623,9.780357360839844,9.856071472167969,9.696429252624512,9.720000267028809,717262000
2010-06-23 00:00:00+00:00,8.16342830657959,9.677499771118164,9.809286117553711,9.567856788635254,9.806428909301758,768457200
2010-06-24 00:00:00+00:00,8.104080200195312,9.60714340209961,9.757143020629883,9.574999809265137,9.678570747375488,714277200
2010-06-25 00:00:00+00:00,8.034785270690918,9.524999618530273,9.65250015258789,9.493213653564453,9.645000457763672,549942400
2010-06-28 00:00:00+00:00,8.082990646362305,9.58214282989502,9.633929252624512,9.447142601013184,9.53321361541748,584948000
2010-06-29 00:00:00+00:00,7.7175517082214355,9.14892864227295,9.442500114440918,9.08214282989502,9.432856559753418,1133344800
2010-06-30 00:00:00+00:00,7.577766418457031,8.983214378356934,9.213213920593262,8.928929328918457,9.168213844299316,739452000
2010-07-01 00:00:00+00:00,7.485879421234131,8.874285697937012,9.100000381469727,8.686429023742676,9.08214282989502,1022896000
2010-07-02 00:00:00+00:00,7.439483165740967,8.819286346435547,8.961786270141602,8.685713768005371,8.946070671081543,693842800
2010-07-06 00:00:00+00:00,7.4903998374938965,8.879643440246582,9.028571128845215,8.791428565979004,8.964285850524902,615235600
2010-07-07 00:00:00+00:00,7.792868614196777,9.238213539123535,9.241786003112793,8.91964340209961,8.946070671081543,654556000
2010-07-08 00:00:00+00:00,7.775396347045898,9.217499732971191,9.389286041259766,9.103214263916016,9.374285697937012,738144400
2010-07-09 00:00:00+00:00,7.821486473083496,9.272143363952637,9.282142639160156,9.1128568649292,9.174642562866211,433322400
2010-07-12 00:00:00+00:00,7.751296520233154,9.188928604125977,9.351785659790039,9.102143287658691,9.233214378356934,562878400
2010-07-13 00:00:00+00:00,7.5858988761901855,8.992856979370117,9.157142639160156,8.801071166992188,9.15428638458252,1190924000
2010-07-14 00:00:00+00:00,7.613918304443359,9.026070594787598,9.135713577270508,8.89285659790039,8.906429290771484,812047600
2010-07-15 00:00:00+00:00,7.575357437133789,8.98035717010498,9.177499771118164,8.83214282989502,8.865357398986816,824866000
2010-07-16 00:00:00+00:00,7.528659343719482,8.925000190734863,9.106071472167969,8.871786117553711,9.042142868041992,1039858400
2010-07-19 00:00:00+00:00,7.398509979248047,8.770713806152344,8.924285888671875,8.557143211364746,8.924285888671875,1024478000
2010-07-20 00:00:00+00:00,7.588609218597412,8.996070861816406,9.032142639160156,8.571785926818848,8.675000190734863,1074950800
2010-07-21 00:00:00+00:00,7.659405708312988,9.079999923706055,9.469642639160156,9.071429252624512,9.467499732971191,1185671200
2010-07-22 00:00:00+00:00,7.803414821624756,9.250714302062988,9.285714149475098,9.118213653564453,9.20285701751709,645318800
2010-07-23 00:00:00+00:00,7.831131935119629,9.283571243286133,9.299285888671875,9.152856826782227,9.181785583496094,533388800
2010-07-26 00:00:00+00:00,7.811245918273926,9.260000228881836,9.289285659790039,9.20392894744873,9.285714149475098,420551600
2010-07-27 00:00:00+00:00,7.955857276916504,9.431428909301758,9.45714282989502,9.296428680419922,9.31678581237793,584771600
2010-07-28 00:00:00+00:00,7.8618574142456055,9.319999694824219,9.499643325805664,9.29464340209961,9.416786193847656,519985200
2010-07-29 00:00:00+00:00,7.775998115539551,9.21821403503418,9.380356788635254,9.146429061889648,9.311071395874023,643806800
2010-07-30 00:00:00+00:00,7.750091075897217,9.1875,9.274999618530273,9.103570938110352,9.13892936706543,448210000
2010-08-02 00:00:00+00:00,7.888671398162842,9.351785659790039,9.378213882446289,9.272143363952637,9.30142879486084,428055600
2010-08-03 00:00:00+00:00,7.891082286834717,9.354642868041992,9.402142524719238,9.265000343322754,9.321785926818848,417653600
2010-08-04 00:00:00+00:00,7.9227166175842285,9.392143249511719,9.438570976257324,9.296786308288574,9.3871431350708,420375200
2010-08-05 00:00:00+00:00,7.884152889251709,9.346428871154785,9.399286270141602,9.305356979370117,9.34749984741211,289097200
2010-08-06 00:00:00+00:00,7.835648536682129,9.288928985595703,9.338929176330566,9.201070785522461,9.277856826782227,444897600
2010-08-09 00:00:00+00:00,7.885663032531738,9.348214149475098,9.362500190734863,9.270357131958008,9.338570594787598,303128000
2010-08-10 00:00:00+00:00,7.815161228179932,9.264642715454102,9.301786422729492,9.198213577270508,9.280357360839844,451920000
2010-08-11 00:00:00+00:00,7.5373969078063965,8.935357093811035,9.131786346435547,8.921786308288574,9.121429443359375,620054400
2010-08-12 00:00:00+00:00,7.585599422454834,8.992500305175781,9.039285659790039,8.789999961853027,8.810357093811035,534920400
2010-08-13 00:00:00+00:00,7.504556179046631,8.896429061889648,8.99571418762207,8.896071434020996,8.987500190734863,354869200
2010-08-16 00:00:00+00:00,7.460572719573975,8.84428596496582,8.928929328918457,8.807856559753418,8.842143058776855,318430000
2010-08-17 00:00:00+00:00,7.591021537780762,8.998929023742676,9.093929290771484,8.899999618530273,8.931428909301758,422640400
2010-08-18 00:00:00+00:00,7.62415885925293,9.038213729858398,9.095356941223145,8.984999656677246,9.012857437133789,339696000
2010-08-19 00:00:00+00:00,7.528057098388672,8.924285888671875,9.052857398986816,8.881428718566895,9.029999732971191,426706000
2010-08-20 00:00:00+00:00,7.520825386047363,8.915714263916016,9.068571090698242,8.89285659790039,8.90678596496582,384230000
2010-08-23 00:00:00+00:00,7.40513801574707,8.778571128845215,9.0,8.758929252624512,8.992500305175781,414041600
2010-08-24 00:00:00+00:00,7.228296756744385,8.568928718566895,8.678570747375488,8.523214340209961,8.666786193847656,602565600
2010-08-25 00:00:00+00:00,7.317471027374268,8.674642562866211,8.713929176330566,8.471428871154785,8.501428604125977,596867600
2010-08-26 00:00:00+00:00,7.238839149475098,8.581428527832031,8.776785850524902,8.581428527832031,8.766071319580078,466505200
2010-08-27 00:00:00+00:00,7.279210090637207,8.62928581237793,8.664643287658691,8.412857055664062,8.633929252624512,548391200
2010-08-30 00:00:00+00:00,7.305721282958984,8.660714149475098,8.776785850524902,8.59571361541748,8.598570823669434,383289200
2010-08-31 00:00:00+00:00,7.323798656463623,8.682143211364746,8.734286308288574,8.583929061889648,8.637499809265137,420786800
2010-09-01 00:00:00+00:00,7.541614055633545,8.940357208251953,8.980713844299316,8.795714378356934,8.838213920593262,697037600
2010-09-02 00:00:00+00:00,7.597045421600342,9.006071090698242,9.006071090698242,8.8774995803833,8.973570823669434,415427600
2010-09-03 00:00:00+00:00,7.795881271362305,9.241786003112793,9.242142677307129,9.089285850524902,9.110357284545898,520788800
2010-09-07 00:00:00+00:00,7.766962051391602,9.207500457763672,9.268928527832031,9.151785850524902,9.165714263916016,342557600
2010-09-08 00:00:00+00:00,7.9209089279174805,9.390000343322754,9.442500114440918,9.253570556640625,9.277856826782227,526551200
2010-09-09 00:00:00+00:00,7.925426006317139,9.395357131958008,9.518570899963379,9.390000343322754,9.465714454650879,438575200
2010-09-10 00:00:00+00:00,7.935673713684082,9.407500267028809,9.446429252624512,9.335714340209961,9.399642944335938,387542400
2010-09-13 00:00:00+00:00,8.04503059387207,9.537142753601074,9.581428527832031,9.491429328918457,9.493571281433105,388780000
2010-09-14 00:00:00+00:00,8.075758934020996,9.57357120513916,9.613213539123535,9.482856750488281,9.507499694824219,408150400
2010-09-15 00:00:00+00:00,8.14083194732666,9.650713920593262,9.656429290771484,9.565713882446289,9.577500343322754,429368800
2010-09-16 00:00:00+00:00,8.332135200500488,9.8774995803833,9.881071090698242,9.625,9.651429176330566,652103200
2010-09-17 00:00:00+00:00,8.295989990234375,9.834643363952637,9.927143096923828,9.774286270141602,9.917499542236328,634477200
2010-09-20 00:00:00+00:00,8.532779693603516,10.115357398986816,10.135000228881836,9.851785659790039,9.859999656677246,658677600
2010-09-21 00:00:00+00:00,8.54904842376709,10.134642601013184,10.262499809265137,10.099642753601074,10.137857437133789,668074400
2010-09-22 00:00:00+00:00,8.668953895568848,10.276785850524902,10.28499984741211,10.086071014404297,10.096785545349121,585289600
2010-09-23 00:00:00+00:00,8.704201698303223,10.318571090698242,10.455714225769043,10.214285850524902,10.22607135772705,786116800
2010-09-24 00:00:00+00:00,8.806631088256836,10.4399995803833,10.483214378356934,10.376786231994629,10.432143211364746,649488000
2010-09-27 00:00:00+00:00,8.77168083190918,10.398571014404297,10.526070594787598,10.393214225769043,10.499285697937012,482834800
2010-09-28 00:00:00+00:00,8.642142295837402,10.244999885559082,10.420356750488281,9.821429252624512,10.420356750488281,1035042400
2010-09-29 00:00:00+00:00,8.657509803771973,10.263214111328125,10.350357055664062,10.214285850524902,10.258213996887207,469644000
2010-09-30 00:00:00+00:00,8.548446655273438,10.133929252624512,10.35714340209961,10.04464340209961,10.321429252624512,673391600
2010-10-01 00:00:00+00:00,8.511393547058105,10.09000015258789,10.234999656677246,10.048213958740234,10.219642639160156,448142800
2010-10-04 00:00:00+00:00,8.394498825073242,9.95142936706543,10.103570938110352,9.920356750488281,10.057143211364746,435302000
2010-10-05 00:00:00+00:00,8.704802513122559,10.319286346435547,10.337499618530273,10.0649995803833,10.071429252624512,501967200
2010-10-06 00:00:00+00:00,8.712335586547852,10.328213691711426,10.428214073181152,10.187856674194336,10.342499732971191,670868800
2010-10-07 00:00:00+00:00,8.713239669799805,10.329285621643066,10.374285697937012,10.246786117553711,10.369285583496094,408399600
2010-10-08 00:00:00+00:00,8.85935115814209,10.5024995803833,10.51785659790039,10.35714340209961,10.418213844299316,658403200
2010-10-11 00:00:00+00:00,8.898215293884277,10.54857063293457,10.615714073181152,10.521429061889648,10.526429176330566,427753200
2010-10-12 00:00:00+00:00,8.994016647338867,10.662142753601074,10.696429252624512,10.446070671081543,10.5503568649292,558544000
2010-10-13 00:00:00+00:00,9.042222023010254,10.71928596496582,10.784285545349121,10.70714282989502,10.721428871154785,630092400
2010-10-14 00:00:00+00:00,9.107595443725586,10.796786308288574,10.802499771118164,10.728570938110352,10.774642944335938,435296400
2010-10-15 00:00:00+00:00,9.482069969177246,11.240714073181152,11.25,10.889642715454102,10.979999542236328,922194000
2010-10-18 00:00:00+00:00,9.580284118652344,11.35714340209961,11.39285659790039,11.224642753601074,11.373929023742676,1093010800
2010-10-19 00:00:00+00:00,9.323906898498535,11.053214073181152,11.206070899963379,10.71500015258789,10.835714340209961,1232784000
2010-10-20 00:00:00+00:00,9.355238914489746,11.090356826782227,11.223214149475098,10.959643363952637,11.035714149475098,721624400
2010-10-21 00:00:00+00:00,9.324810981750488,11.054286003112793,11.240714073181152,10.95714282989502,11.15571403503418,551460000
2010-10-22 00:00:00+00:00,9.263052940368652,10.981071472167969,11.072856903076172,10.939286231994629,11.038213729858398,372778000
2010-10-25 00:00:00+00:00,9.30432415008545,11.029999732971191,11.128570556640625,11.015713691711426,11.038928985595703,392462000
2010-10-26 00:00:00+00:00,9.280526161193848,11.001786231994629,11.062143325805664,10.916070938110352,10.959643363952637,392929600
2010-10-27 00:00:00+00:00,9.27389907836914,10.993928909301758,11.067856788635254,10.914285659790039,10.987500190734863,399002800
2010-10-28 00:00:00+00:00,9.195870399475098,10.901429176330566,11.0,10.746429443359375,10.998213768005371,551051200
2010-10-29 00:00:00+00:00,9.067530632019043,10.749285697937012,10.924285888671875,10.745356559753418,10.865357398986816,430511200
2010-11-01 00:00:00+00:00,9.163935661315918,10.863571166992188,10.914285659790039,10.79285717010498,10.793571472167969,423889200
2010-11-02 00:00:00+00:00,9.319993019104004,11.04857063293457,11.078213691711426,10.964285850524902,10.964285850524902,433930000
2010-11-03 00:00:00+00:00,9.423623085021973,11.171428680419922,11.174285888671875,11.018928527832031,11.120356559753418,508348400
2010-11-04 00:00:00+00:00,9.588420867919922,11.366786003112793,11.4350004196167,11.251070976257324,11.266071319580078,642488000
2010-11-05 00:00:00+00:00,9.554075241088867,11.326070785522461,11.413213729858398,11.3125,11.356785774230957,361253200
2010-11-08 00:00:00+00:00,9.598963737487793,11.37928581237793,11.420356750488281,11.312856674194336,11.328571319580078,281758400
2010-11-09 00:00:00+00:00,9.522439956665039,11.28857135772705,11.475000381469727,11.23214340209961,11.466071128845215,383544000
2010-11-10 00:00:00+00:00,9.58118724822998,11.358214378356934,11.384642601013184,11.198213577270508,11.308570861816406,384227200
2010-11-11 00:00:00+00:00,9.539617538452148,11.308929443359375,11.371429443359375,11.223214149475098,11.25,361284000
2010-11-12 00:00:00+00:00,9.279918670654297,11.001070976257324,11.303570747375488,10.843929290771484,11.285714149475098,795846800
2010-11-15 00:00:00+00:00,9.250102043151855,10.965714454650879,11.090714454650879,10.938214302062988,11.01642894744873,403606000
2010-11-16 00:00:00+00:00,9.085909843444824,10.771071434020996,10.985713958740234,10.6899995803833,10.918571472167969,657650000
2010-11-17 00:00:00+00:00,9.05306339263916,10.73214340209961,10.856785774230957,10.634285926818848,10.757143020629883,479449600
2010-11-18 00:00:00+00:00,9.291971206665039,11.01535701751709,11.059642791748047,10.881786346435547,10.899999618530273,494491200
2010-11-19 00:00:00+00:00,9.240756034851074,10.954643249511719,11.014286041259766,10.901429176330566,10.998929023742676,384843200
2010-11-22 00:00:00+00:00,9.440496444702148,11.191429138183594,11.191429138183594,10.923929214477539,10.95285701751709,393075200
2010-11-23 00:00:00+00:00,9.30101203918457,11.026070594787598,11.133929252624512,10.94857120513916,11.087499618530273,519447600
2010-11-24 00:00:00+00:00,9.483879089355469,11.242856979370117,11.264286041259766,11.133929252624512,11.14285659790039,413725200
